City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
383,Sarreguemines,49.0833,7.3333,44.6,57,0,9.22,FR,2021-04-24 00:33:13
384,Tsumeb,-19.2333,17.7167,50.0,76,5,3.44,NA,2021-04-24 00:33:13
385,La Ronge,55.1001,-105.2842,30.2,34,95,12.66,CA,2021-04-24 00:33:14
386,Rincon,32.296,-81.2354,66.2,52,40,10.36,US,2021-04-24 00:29:41
387,Medicine Hat,50.0501,-110.6683,43.0,26,75,3.44,CA,2021-04-24 00:33:15
388,Faanui,-16.4833,-151.75,79.9,75,100,10.51,PF,2021-04-24 00:33:15
389,Rantauprapat,2.1,99.8333,75.02,96,100,1.41,ID,2021-04-24 00:33:15
390,Ishigaki,24.3448,124.1572,75.2,69,20,20.71,JP,2021-04-24 00:33:16
391,Lavrentiya,65.5833,-171.0,33.22,82,1,3.58,RU,2021-04-24 00:33:16
392,Ostrovnoy,68.0531,39.5131,32.27,95,100,23.76,RU,2021-04-24 00:33:17
393,Namibe,-15.1961,12.1522,77.49,78,26,3.06,AO,2021-04-24 00:33:17
394,Nigde,37.8333,34.75,49.19,34,0,3.02,TR,2021-04-24 00:33:17
395,Adelaide,-34.9333,138.6,64.0,67,40,9.22,AU,2021-04-24 00:30:08
396,Okhotsk,59.3833,143.3,26.26,61,3,20.13,RU,2021-04-24 00:33:18
397,Shubarshi,48.5872,57.1869,49.82,63,99,8.61,KZ,2021-04-24 00:33:18
398,Devils Lake,48.1128,-98.8651,37.4,32,1,11.5,US,2021-04-24 00:33:19
399,Gomel,52.4345,30.9754,35.6,87,20,13.42,BY,2021-04-24 00:33:19
400,Bitung,1.4451,125.1824,86.0,70,20,1.14,ID,2021-04-24 00:33:20
401,Charlestown,-32.95,151.6667,71.01,61,12,3.13,AU,2021-04-24 00:33:20
402,Tehachapi,35.1322,-118.449,69.01,27,0,4.0,US,2021-04-24 00:30:01
403,Waounde,15.2637,-12.8682,86.0,30,0,4.61,SN,2021-04-24 00:33:21
404,Aswan,24.0934,32.907,80.1,10,0,11.99,EG,2021-04-24 00:31:50
405,Xining,36.6167,101.7667,42.19,92,100,4.21,CN,2021-04-24 00:33:21
406,Batemans Bay,-35.7167,150.1833,64.99,49,46,2.84,AU,2021-04-24 00:33:08
407,Turukhansk,65.8167,87.9833,28.65,92,14,14.16,RU,2021-04-24 00:33:22
408,Trelew,-43.249,-65.3051,54.84,62,1,13.4,AR,2021-04-24 00:32:14
409,Marawi,7.9986,124.2928,82.99,79,100,1.01,PH,2021-04-24 00:33:22
410,Marshall,34.3834,-86.3333,60.8,48,1,5.17,US,2021-04-24 00:33:23
411,Chandia,23.65,80.7,80.74,16,100,7.74,IN,2021-04-24 00:33:23
412,Chapais,49.7834,-74.8492,46.4,39,1,8.05,CA,2021-04-24 00:29:42
413,Papayal,-4.0761,-80.7361,75.06,81,93,1.83,PE,2021-04-24 00:33:24
414,Serowe,-22.3833,26.7167,59.56,38,0,4.03,BW,2021-04-24 00:33:24
415,Grants,35.1473,-107.8514,62.6,13,75,24.16,US,2021-04-24 00:33:24
416,Rio Gallegos,-51.6226,-69.2181,50.0,66,75,4.61,AR,2021-04-24 00:33:25
417,Ancud,-41.8697,-73.8203,51.01,93,0,3.44,CL,2021-04-24 00:33:25
418,Locri,38.2414,16.2623,57.0,100,90,8.05,IT,2021-04-24 00:33:25
419,Ponta Delgada,37.7333,-25.6667,57.2,72,20,12.66,PT,2021-04-24 00:32:57
420,Mount Gambier,-37.8333,140.7667,57.2,94,75,8.05,AU,2021-04-24 00:32:24
421,Steamboat Springs,40.485,-106.8317,48.2,43,90,9.22,US,2021-04-24 00:29:21
422,Akdagmadeni,39.6603,35.8836,49.14,36,7,4.18,TR,2021-04-24 00:33:26
423,Kazanka,47.8462,32.8218,37.4,93,0,8.95,UA,2021-04-24 00:33:27
424,Srednekolymsk,67.45,153.6833,14.92,91,100,20.09,RU,2021-04-24 00:33:27
425,Pochutla,15.7432,-96.4661,82.99,65,90,9.22,MX,2021-04-24 00:33:28
426,Topolobampo,25.6,-109.05,82.99,36,1,14.97,MX,2021-04-24 00:33:28
427,Kasongo,-4.45,26.6667,68.04,98,100,3.09,CD,2021-04-24 00:33:29
428,Kainantu,-6.2887,145.8655,67.01,78,100,1.52,PG,2021-04-24 00:33:29
429,Saint-Francois,46.4154,3.9054,42.01,75,0,3.44,FR,2021-04-24 00:33:30
430,Faya,18.3851,42.4509,64.4,36,0,1.77,SA,2021-04-24 00:33:30
431,Guymon,36.6828,-101.4816,55.4,71,90,17.27,US,2021-04-24 00:33:30
432,Smithers,54.7804,-127.1743,59.0,20,40,3.44,CA,2021-04-24 00:33:31
433,Gallatin,45.6666,-111.2008,45.0,53,90,2.3,US,2021-04-24 00:33:31
434,Pundaguitan,6.3711,126.1689,83.68,69,62,8.66,PH,2021-04-24 00:31:47
435,Anchorage,61.2181,-149.9003,60.8,20,1,8.05,US,2021-04-24 00:33:32
436,Port-Gentil,-0.7193,8.7815,81.21,79,100,6.82,GA,2021-04-24 00:33:32
437,Weihe,32.9952,105.3247,53.96,91,100,4.56,CN,2021-04-24 00:33:33
438,Sabha,27.0377,14.4283,79.27,16,58,11.61,LY,2021-04-24 00:33:33
439,Pauini,-7.7136,-66.9764,73.67,97,100,1.3,BR,2021-04-24 00:33:34
440,Mahibadhoo,3.7833,72.9667,83.8,67,62,10.83,MV,2021-04-24 00:33:34
441,Aguimes,27.9054,-15.4461,69.8,68,75,9.22,ES,2021-04-24 00:33:34
442,Straumen,63.8709,11.2999,35.01,86,75,16.11,NO,2021-04-24 00:33:35
443,Tres Palos,18.1833,-101.6167,84.2,65,40,4.85,MX,2021-04-24 00:33:35
444,Kabinda,-6.1333,24.4833,67.66,88,93,1.92,CD,2021-04-24 00:30:23
445,Rio Brilhante,-21.8019,-54.5464,71.64,45,23,5.77,BR,2021-04-24 00:33:36
446,Bojnurd,37.4747,57.329,53.6,82,75,6.91,IR,2021-04-24 00:33:36
447,North Bend,43.4065,-124.2243,54.0,71,75,6.91,US,2021-04-24 00:29:02
448,Darhan,49.4867,105.9228,34.95,69,100,5.23,MN,2021-04-24 00:33:37
449,Necochea,-38.5473,-58.7368,60.01,96,100,3.49,AR,2021-04-24 00:33:37
450,Cape Coast,5.1053,-1.2466,82.02,84,100,9.08,GH,2021-04-24 00:33:38
451,Sinnamary,5.3833,-52.95,77.83,89,100,12.77,GF,2021-04-24 00:33:38
452,Beringovskiy,63.05,179.3167,28.45,85,99,5.73,RU,2021-04-24 00:29:41
453,Verkhnevilyuysk,63.4453,120.3167,30.18,89,99,4.38,RU,2021-04-24 00:33:39
454,Kankon,15.0167,74.0167,80.6,83,20,4.61,IN,2021-04-24 00:33:39
455,Montbrison,45.6667,4.0833,42.8,81,0,2.3,FR,2021-04-24 00:33:39
456,Hovd,48.0056,91.6419,33.73,27,3,2.82,MN,2021-04-24 00:33:40
457,Fort Nelson,58.8053,-122.7002,35.6,41,75,5.75,CA,2021-04-24 00:33:40
458,Bonfim,3.0833,-59.95,80.46,69,85,9.42,BR,2021-04-24 00:33:40
459,Palu,-0.8917,119.8707,86.7,61,48,0.34,ID,2021-04-24 00:32:52
460,Taoudenni,22.6783,-3.9836,87.49,7,0,8.01,ML,2021-04-24 00:33:41
461,Lompoc,34.6391,-120.4579,59.0,63,2,16.11,US,2021-04-24 00:32:46
462,Yar-Sale,66.8333,70.8333,32.14,98,95,9.13,RU,2021-04-24 00:33:42
463,Arenys De Mar,41.5819,2.5494,55.99,75,78,4.56,ES,2021-04-24 00:33:42
464,Safut,32.0336,35.8332,73.4,28,40,2.55,JO,2021-04-24 00:33:42
465,Hammerfest,70.6634,23.6821,32.0,69,75,11.5,NO,2021-04-24 00:33:43
466,Nipawin,53.3668,-104.0009,37.4,28,75,5.75,CA,2021-04-24 00:30:34
467,Pathein,16.7833,94.7333,84.94,64,93,10.51,MM,2021-04-24 00:30:51
468,Sembabule,-0.0772,31.4567,61.23,93,65,2.17,UG,2021-04-24 00:33:43
469,San Patricio,28.017,-97.5169,82.4,78,1,21.85,US,2021-04-24 00:33:04
470,Carauari,-4.8828,-66.8958,74.37,94,32,1.77,BR,2021-04-24 00:32:43
471,Coffs Harbour,-30.3,153.1333,69.8,56,21,6.91,AU,2021-04-24 00:29:43
472,Cody,44.5263,-109.0565,41.0,75,90,4.61,US,2021-04-24 00:30:45
473,Beyneu,45.3167,55.2,48.58,88,0,11.21,KZ,2021-04-24 00:33:45
474,Lieksa,63.3167,30.0167,27.66,97,41,4.21,FI,2021-04-24 00:33:45
475,Camocim,-2.9022,-40.8411,76.51,90,48,9.98,BR,2021-04-24 00:33:45
476,Gurupa,-1.405,-51.64,74.75,94,95,2.68,BR,2021-04-24 00:33:46
477,Itarema,-2.9248,-39.9167,78.53,83,58,9.13,BR,2021-04-24 00:33:46
478,Luwuk,-0.9516,122.7875,81.9,78,86,3.85,ID,2021-04-24 00:33:46
479,Yaan,7.3833,8.5667,76.69,83,100,8.84,NG,2021-04-24 00:33:47
480,Umm Lajj,25.0213,37.2685,79.25,64,0,8.97,SA,2021-04-24 00:33:47
481,Awjilah,29.1081,21.2869,74.7,16,88,14.92,LY,2021-04-24 00:33:48
482,Nishiwaki,34.9833,134.9667,62.6,77,75,5.75,JP,2021-04-24 00:33:48
483,Nanortalik,60.1432,-45.2371,35.96,88,8,3.31,GL,2021-04-24 00:32:31
484,Porbandar,21.6422,69.6093,80.33,81,100,7.99,IN,2021-04-24 00:33:48
485,Khani,41.9563,42.9566,53.6,58,0,9.22,GE,2021-04-24 00:33:49
486,Kingston,17.997,-76.7936,80.6,78,20,11.5,JM,2021-04-24 00:33:49
487,Marsa Matruh,31.3525,27.2453,57.2,88,40,3.44,EG,2021-04-24 00:33:50
488,Chernoyerkovskaya,45.4331,37.7686,51.8,82,94,11.18,RU,2021-04-24 00:33:50
489,Shingu,33.7333,135.9833,62.6,67,75,4.61,JP,2021-04-24 00:33:50
490,Gat,31.61,34.7642,66.99,100,72,3.27,IL,2021-04-24 00:33:51
491,Tagcatong,9.0022,125.2569,84.43,65,100,3.04,PH,2021-04-24 00:33:51
492,Ariano Irpino,41.1489,15.0833,39.2,87,90,16.11,IT,2021-04-24 00:33:52
493,Kembe,4.6228,21.8865,67.37,97,100,2.55,CF,2021-04-24 00:33:52
494,Kota Kinabalu,5.9749,116.0724,82.4,78,20,3.44,MY,2021-04-24 00:33:53
495,Dzemul,21.2,-89.3,93.2,33,1,14.97,MX,2021-04-24 00:33:53
496,Hofn,64.2539,-15.2082,44.55,78,100,5.12,IS,2021-04-24 00:33:53
497,Mezhdurechensk,53.6942,88.0603,32.97,79,100,0.47,RU,2021-04-24 00:33:54
498,Pacific Grove,36.6177,-121.9166,59.0,58,75,10.36,US,2021-04-24 00:33:38
499,Kurmanayevka,52.5093,52.0675,44.62,95,100,5.66,RU,2021-04-24 00:33:54
500,Walvis Bay,-22.9575,14.5053,61.0,82,3,4.61,NA,2021-04-24 00:33:45
501,Olonets,60.9847,32.9698,32.83,89,8,5.66,RU,2021-04-24 00:33:55
502,Brindisi,40.5833,17.6667,55.99,92,100,11.03,IT,2021-04-24 00:33:55
503,Mildura,-34.2,142.15,63.0,51,0,4.61,AU,2021-04-24 00:33:56
504,Ashti,19.3833,76.2333,84.51,30,75,3.31,IN,2021-04-24 00:33:56
505,Tucuman,-26.8241,-65.2226,68.0,94,90,3.74,AR,2021-04-24 00:33:57
506,Sault Sainte Marie,46.5168,-84.3333,51.8,37,20,8.05,CA,2021-04-24 00:30:08
507,Bataipora,-22.2953,-53.2711,69.76,43,0,5.1,BR,2021-04-24 00:33:57
508,Gasa,31.5,34.4667,66.99,100,41,6.96,PS,2021-04-24 00:33:58
509,Vao,-22.6667,167.4833,75.79,75,56,12.59,NC,2021-04-24 00:33:58
510,Teya,60.3778,92.6267,33.1,85,14,2.21,RU,2021-04-24 00:33:59
511,Oruro,-17.9833,-67.15,46.81,64,97,9.37,BO,2021-04-24 00:33:59
512,Nkhata Bay,-11.6066,34.2907,69.55,83,7,4.25,MW,2021-04-24 00:33:59
513,Odesskoye,54.2111,72.9651,34.59,63,100,7.38,RU,2021-04-24 00:34:00
514,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,74.79,96,88,1.81,BR,2021-04-24 00:29:01
515,Onega,63.9061,38.1404,38.71,95,100,4.43,RU,2021-04-24 00:34:00
516,Kangaatsiaq,68.3065,-53.4641,28.67,82,100,5.44,GL,2021-04-24 00:34:01
517,Mehamn,71.0357,27.8492,32.11,69,99,15.55,NO,2021-04-24 00:33:42
518,Chumikan,54.7183,135.315,36.01,61,95,16.22,RU,2021-04-24 00:34:01
519,Hay River,60.8156,-115.7999,21.2,68,97,6.91,CA,2021-04-24 00:30:08
520,Hatillo,18.4863,-66.8254,73.99,94,90,4.59,PR,2021-04-24 00:34:02
521,Mackenzie,55.2999,-123.1698,44.6,42,20,10.36,CA,2021-04-24 00:34:02
522,Tessalit,20.1986,1.0114,84.58,8,0,7.14,ML,2021-04-24 00:34:03
523,Constitucion,-35.3333,-72.4167,55.24,80,0,10.45,CL,2021-04-24 00:31:44
524,Odweyne,9.4092,45.064,71.69,57,100,3.15,SO,2021-04-24 00:34:04
525,Labuhan,-6.8844,112.2051,80.13,74,2,5.01,ID,2021-04-24 00:34:04
526,Batagay-Alyta,67.8006,130.4114,14.47,73,15,3.62,RU,2021-04-24 00:34:04
527,Tamiahua,21.2667,-97.45,76.71,89,11,17.05,MX,2021-04-24 00:34:05
528,Port Lincoln,-34.7333,135.8667,63.19,60,49,5.97,AU,2021-04-24 00:34:05
529,Adre,13.4667,22.2,79.27,18,24,8.32,TD,2021-04-24 00:34:06
530,Yartsevo,55.0667,32.6964,32.04,89,16,3.94,RU,2021-04-24 00:34:06
531,Lingao,19.9103,109.6859,82.49,71,3,8.34,CN,2021-04-24 00:34:07
532,Daru,-9.0763,143.2092,85.57,67,23,5.84,PG,2021-04-24 00:34:07
533,Amahai,-3.3333,128.9167,83.84,71,44,4.74,ID,2021-04-24 00:34:07
534,Neiafu,-18.65,-173.9833,84.2,70,20,5.75,TO,2021-04-24 00:34:08
535,Coahuayana,18.7333,-103.6833,84.2,32,1,11.5,MX,2021-04-24 00:33:36
536,Bograd,54.2344,90.8328,28.4,59,0,4.47,RU,2021-04-24 00:33:06
537,Burnie,-41.0667,145.9167,59.0,71,100,8.01,AU,2021-04-24 00:32:45
538,Poum,-20.2333,164.0167,79.75,76,100,5.59,NC,2021-04-24 00:34:09
539,Fram,-26.9833,-55.8833,77.0,65,0,3.44,PY,2021-04-24 00:34:09
540,Mitsamiouli,-11.3847,43.2844,80.62,79,65,14.09,KM,2021-04-24 00:34:10
541,Leczna,51.3012,22.8814,33.8,100,0,8.05,PL,2021-04-24 00:34:10
542,Otradnoye,59.7775,30.8181,37.0,86,40,2.24,RU,2021-04-24 00:34:10
543,Kailua,21.4022,-157.7394,82.4,65,75,18.41,US,2021-04-24 00:34:11
544,Sangar,63.9242,127.4739,25.45,85,100,8.84,RU,2021-04-24 00:33:12
545,Kamenka,51.3223,42.7678,41.0,95,98,7.65,RU,2021-04-24 00:34:11
546,Grand-Lahou,5.1367,-5.0242,82.27,80,100,10.0,CI,2021-04-24 00:34:12
547,Rio Branco,-9.9747,-67.81,75.2,100,0,2.3,BR,2021-04-24 00:29:40
548,Vetlanda,57.4289,15.0776,35.01,60,20,5.75,SE,2021-04-24 00:34:12
549,Mairipora,-23.3186,-46.5867,64.4,82,75,3.44,BR,2021-04-24 00:34:13
550,Vagur,61.4732,-6.8119,45.18,87,96,4.03,FO,2021-04-24 00:34:13
551,Yulara,-25.2406,130.9889,66.2,42,0,10.36,AU,2021-04-24 00:34:13
552,Zhigansk,66.7697,123.3711,19.99,77,100,5.57,RU,2021-04-24 00:34:14
553,Cayenne,4.9333,-52.3333,78.01,100,90,2.3,GF,2021-04-24 00:34:14
554,Qaqortoq,60.7167,-46.0333,39.2,65,3,2.3,GL,2021-04-24 00:29:39
555,Kuching,1.55,110.3333,78.8,89,20,3.44,MY,2021-04-24 00:34:15
556,Yunyang,33.4474,112.7142,52.61,91,100,12.1,CN,2021-04-24 00:34:15
557,Wattegama,6.7989,81.4808,75.7,89,10,2.17,LK,2021-04-24 00:34:16
558,Fairbanks,64.8378,-147.7164,59.0,22,1,9.22,US,2021-04-24 00:30:24
559,Oros,-6.2444,-38.9136,73.99,75,89,3.53,BR,2021-04-24 00:34:16
560,Sept-Iles,50.2001,-66.3821,35.01,100,90,4.61,CA,2021-04-24 00:34:17
561,Wanning,18.8003,110.3967,82.0,74,10,10.96,CN,2021-04-24 00:31:02
562,Jiaojiang,28.6803,121.4428,71.01,84,100,3.76,CN,2021-04-24 00:34:17
563,Mbuyapey,-26.2,-56.75,66.15,85,100,2.24,PY,2021-04-24 00:34:18
564,Elbistan,38.2059,37.1983,56.01,33,100,1.86,TR,2021-04-24 00:34:18
565,Bernau,52.6798,13.5871,46.99,59,100,5.99,DE,2021-04-24 00:34:18
566,Aykhal,66.0,111.5,32.58,84,18,8.88,RU,2021-04-24 00:33:14
567,Valparaiso,-33.0393,-71.6273,59.0,77,40,5.75,CL,2021-04-24 00:31:29
568,Moindou,-21.6924,165.677,86.0,66,0,4.61,NC,2021-04-24 00:34:19
569,Ashqelon,31.6693,34.5715,66.99,100,53,1.01,IL,2021-04-24 00:34:20
570,Del Rio,29.3627,-100.8968,93.2,20,1,6.91,US,2021-04-24 00:34:20
571,Valleyview,55.0667,-117.2859,41.0,20,58,6.91,CA,2021-04-24 00:34:20
572,Kifri,34.6959,44.9661,74.61,13,7,6.8,IQ,2021-04-24 00:34:21
573,Miraflores,19.2167,-98.8083,78.8,21,40,13.8,MX,2021-04-24 00:33:11
574,Morondava,-20.2833,44.2833,74.64,81,0,6.62,MG,2021-04-24 00:34:21
575,Slave Lake,55.2834,-114.769,37.4,44,1,11.5,CA,2021-04-24 00:33:24
